date,team,name,confed,stage,side,home_team,away_team,home_score,away_score,tournament
2021-11-12,Egypt,Egypt,CAF,stage1,away,Angola,Egypt,2.0,2.0,FIFA World Cup qualification
2021-11-12,Angola,Angola,CAF,stage1,home,Angola,Egypt,2.0,2.0,FIFA World Cup qualification
2021-11-12,Israel,Israel,UEFA,stage1,away,Austria,Israel,4.0,2.0,FIFA World Cup qualification
2021-11-12,Austria,Austria,UEFA,stage1,home,Austria,Israel,4.0,2.0,FIFA World Cup qualification
2021-11-12,Niger,Niger,CAF,stage1,away,Burkina Faso,Niger,1.0,1.0,FIFA World Cup qualification
2021-11-12,Burkina Faso,Burkina Faso,CAF,stage1,home,Burkina Faso,Niger,1.0,1.0,FIFA World Cup qualification
2021-11-12,Costa Rica,Costa Rica,CONCACAF,stage1,away,Canada,Costa Rica,1.0,0.0,FIFA World Cup qualification
2021-11-12,Canada,Canada,CONCACAF,stage1,home,Canada,Costa Rica,1.0,0.0,FIFA World Cup qualification
2021-11-12,Faroe Islands,Faroe Islands,UEFA,stage1,away,Denmark,Faroe Islands,3.0,1.0,FIFA World Cup qualification
2021-11-12,Denmark,Denmark,UEFA,stage1,home,Denmark,Faroe Islands,3.0,1.0,FIFA World Cup qualification
2021-11-12,Algeria,Algeria,CAF,stage1,away,Djibouti,Algeria,0.0,4.0,FIFA World Cup qualification
2021-11-12,Djibouti,Djibouti,CAF,stage1,home,Djibouti,Algeria,0.0,4.0,FIFA World Cup qualification
2021-11-12,Jamaica,Jamaica,CONCACAF,stage1,away,El Salvador,Jamaica,1.0,1.0,FIFA World Cup qualification
2021-11-12,El Salvador,El Salvador,CONCACAF,stage1,home,El Salvador,Jamaica,1.0,1.0,FIFA World Cup qualification
2021-11-12,Albania,Albania,UEFA,stage1,away,England,Albania,5.0,0.0,FIFA World Cup qualification
2021-11-12,England,England,UEFA,stage1,home,England,Albania,5.0,0.0,FIFA World Cup qualification
2021-11-12,Libya,Libya,CAF,stage1,away,Gabon,Libya,1.0,0.0,FIFA World Cup qualification
2021-11-12,Gabon,Gabon,CAF,stage1,home,Gabon,Libya,1.0,0.0,FIFA World Cup qualification
2021-11-12,Guinea-Bissau,Guinea-Bissau,CAF,stage1,away,Guinea,Guinea-Bissau,0.0,0.0,FIFA World Cup qualification
2021-11-12,Guinea,Guinea,CAF,stage1,home,Guinea,Guinea-Bissau,0.0,0.0,FIFA World Cup qualification
2021-11-12,Panama,Panama,CONCACAF,stage1,away,Honduras,Panama,2.0,3.0,FIFA World Cup qualification
2021-11-12,Honduras,Honduras,CONCACAF,stage1,home,Honduras,Panama,2.0,3.0,FIFA World Cup qualification
2021-11-12,San Marino,San Marino,UEFA,stage1,away,Hungary,San Marino,4.0,0.0,FIFA World Cup qualification
2021-11-12,Hungary,Hungary,UEFA,stage1,home,Hungary,San Marino,4.0,0.0,FIFA World Cup qualification
2021-11-12,Switzerland,Switzerland,UEFA,stage1,away,Italy,Switzerland,1.0,1.0,FIFA World Cup qualification
2021-11-12,Italy,Italy,UEFA,stage1,home,Italy,Switzerland,1.0,1.0,FIFA World Cup qualification
2021-11-12,Scotland,Scotland,UEFA,stage1,away,Moldova,Scotland,0.0,2.0,FIFA World Cup qualification
2021-11-12,Moldova,Moldova,UEFA,stage1,home,Moldova,Scotland,0.0,2.0,FIFA World Cup qualification
2021-11-12,Sudan,Sudan,CAF,stage1,away,Morocco,Sudan,3.0,0.0,FIFA World Cup qualification
2021-11-12,Morocco,Morocco,CAF,stage1,home,Morocco,Sudan,3.0,0.0,FIFA World Cup qualification
2021-11-12,Lithuania,Lithuania,UEFA,stage1,away,Northern Ireland,Lithuania,1.0,0.0,FIFA World Cup qualification
2021-11-12,Northern Ireland,Northern Ireland,UEFA,stage1,home,Northern Ireland,Lithuania,1.0,0.0,FIFA World Cup qualification
2021-11-12,Mexico,Mexico,CONCACAF,stage1,away,United States,Mexico,2.0,0.0,FIFA World Cup qualification
2021-11-12,United States,USA,CONCACAF,stage1,home,United States,Mexico,2.0,0.0,FIFA World Cup qualification
2021-11-12,Argentina,Argentina,CONMEBOL,stage1,away,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification
2021-11-12,Uruguay,Uruguay,CONMEBOL,stage1,home,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification
2021-11-13,Maldives,Maldives,AFC,stage1,away,Bangladesh,Maldives,2.0,1.0,Mahinda Rajapaksa Cup
2021-11-13,Bangladesh,Bangladesh,AFC,stage1,home,Bangladesh,Maldives,2.0,1.0,Mahinda Rajapaksa Cup
2021-11-13,Estonia,Estonia,UEFA,stage1,away,Belgium,Estonia,3.0,1.0,FIFA World Cup qualification
2021-11-13,Belgium,Belgium,UEFA,stage1,home,Belgium,Estonia,3.0,1.0,FIFA World Cup qualification
2021-11-13,Finland,Finland,UEFA,stage1,away,Bosnia and Herzegovina,Finland,1.0,3.0,FIFA World Cup qualification
2021-11-13,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,stage1,home,Bosnia and Herzegovina,Finland,1.0,3.0,FIFA World Cup qualification
2021-11-13,Myanmar,Myanmar,AFC,stage1,away,Burundi,Myanmar,2.0,1.0,Friendly
2021-11-13,Burundi,Burundi,CAF,stage1,home,Burundi,Myanmar,2.0,1.0,Friendly
2021-11-13,Central African Republic,Central African Republic,CAF,stage1,away,Cape Verde,Central African Republic,2.0,1.0,FIFA World Cup qualification
2021-11-13,Cape Verde,Cape Verde Islands,CAF,stage1,home,Cape Verde,Central African Republic,2.0,1.0,FIFA World Cup qualification
2021-11-13,Tunisia,Tunisia,CAF,stage1,away,Equatorial Guinea,Tunisia,1.0,0.0,FIFA World Cup qualification
2021-11-13,Equatorial Guinea,Equatorial Guinea,CAF,stage1,home,Equatorial Guinea,Tunisia,1.0,0.0,FIFA World Cup qualification
2021-11-13,Kazakhstan,Kazakhstan,UEFA,stage1,away,France,Kazakhstan,8.0,0.0,FIFA World Cup qualification
2021-11-13,France,France,UEFA,stage1,home,France,Kazakhstan,8.0,0.0,FIFA World Cup qualification
2021-11-13,Mozambique,Mozambique,CAF,stage1,away,Ivory Coast,Mozambique,3.0,0.0,FIFA World Cup qualification
2021-11-13,Ivory Coast,Ivory Coast,CAF,stage1,home,Ivory Coast,Mozambique,3.0,0.0,FIFA World Cup qualification
2021-11-13,Nigeria,Nigeria,CAF,stage1,away,Liberia,Nigeria,0.0,2.0,FIFA World Cup qualification
2021-11-13,Liberia,Liberia,CAF,stage1,home,Liberia,Nigeria,0.0,2.0,FIFA World Cup qualification
2021-11-13,Cameroon,Cameroon,CAF,stage1,away,Malawi,Cameroon,0.0,4.0,FIFA World Cup qualification
2021-11-13,Malawi,Malawi,CAF,stage1,home,Malawi,Cameroon,0.0,4.0,FIFA World Cup qualification
2021-11-13,Netherlands,Netherlands,UEFA,stage1,away,Montenegro,Netherlands,2.0,2.0,FIFA World Cup qualification
2021-11-13,Montenegro,Montenegro,UEFA,stage1,home,Montenegro,Netherlands,2.0,2.0,FIFA World Cup qualification
2021-11-13,Cuba,Cuba,CONCACAF,stage1,away,Nicaragua,Cuba,2.0,0.0,Friendly
2021-11-13,Nicaragua,Nicaragua,CONCACAF,stage1,home,Nicaragua,Cuba,2.0,0.0,Friendly
2021-11-13,Latvia,Latvia,UEFA,stage1,away,Norway,Latvia,0.0,0.0,FIFA World Cup qualification
2021-11-13,Norway,Norway,UEFA,stage1,home,Norway,Latvia,0.0,0.0,FIFA World Cup qualification
2021-11-13,Comoros,Comoros,CAF,stage1,away,Sierra Leone,Comoros,0.0,2.0,Friendly
2021-11-13,Sierra Leone,Sierra Leone,CAF,stage1,home,Sierra Leone,Comoros,0.0,2.0,Friendly
2021-11-13,Seychelles,Seychelles,CAF,stage1,away,Sri Lanka,Seychelles,0.0,1.0,Mahinda Rajapaksa Cup
2021-11-13,Sri Lanka,Sri Lanka,AFC,stage1,home,Sri Lanka,Seychelles,0.0,1.0,Mahinda Rajapaksa Cup
2021-11-13,Gibraltar,Gibraltar,UEFA,stage1,away,Turkey,Gibraltar,6.0,0.0,FIFA World Cup qualification
2021-11-13,Turkey,Turkey,UEFA,stage1,home,Turkey,Gibraltar,6.0,0.0,FIFA World Cup qualification
2021-11-13,Belarus,Belarus,UEFA,stage1,away,Wales,Belarus,5.0,1.0,FIFA World Cup qualification
2021-11-13,Wales,Wales,UEFA,stage1,home,Wales,Belarus,5.0,1.0,FIFA World Cup qualification
2021-11-13,Mauritania,Mauritania,CAF,stage1,away,Zambia,Mauritania,4.0,0.0,FIFA World Cup qualification
2021-11-13,Zambia,Zambia,CAF,stage1,home,Zambia,Mauritania,4.0,0.0,FIFA World Cup qualification
2021-11-14,Germany,Germany,UEFA,stage1,away,Armenia,Germany,1.0,4.0,FIFA World Cup qualification
2021-11-14,Armenia,Armenia,UEFA,stage1,home,Armenia,Germany,1.0,4.0,FIFA World Cup qualification
2021-11-14,Qatar,Qatar,AFC,stage1,away,Azerbaijan,Qatar,2.0,2.0,Friendly
2021-11-14,Azerbaijan,Azerbaijan,UEFA,stage1,home,Azerbaijan,Qatar,2.0,2.0,Friendly
2021-11-14,Croatia,Croatia,UEFA,stage1,home,Croatia,Russia,1.0,0.0,FIFA World Cup qualification
2021-11-14,Benin,Benin,CAF,stage1,away,DR Congo,Benin,2.0,0.0,FIFA World Cup qualification
2021-11-14,DR Congo,Congo DR,CAF,stage1,home,DR Congo,Benin,2.0,0.0,FIFA World Cup qualification
2021-11-14,South Africa,South Africa,CAF,stage1,away,Ghana,South Africa,1.0,0.0,FIFA World Cup qualification
2021-11-14,Ghana,Ghana,CAF,stage1,home,Ghana,South Africa,1.0,0.0,FIFA World Cup qualification
2021-11-14,Kosovo,Kosovo,UEFA,stage1,away,Greece,Kosovo,1.0,1.0,FIFA World Cup qualification
2021-11-14,Greece,Greece,UEFA,stage1,home,Greece,Kosovo,1.0,1.0,FIFA World Cup qualification
2021-11-14,Romania,Romania,UEFA,stage1,away,Liechtenstein,Romania,0.0,2.0,FIFA World Cup qualification
2021-11-14,Liechtenstein,Liechtenstein,UEFA,stage1,home,Liechtenstein,Romania,0.0,2.0,FIFA World Cup qualification
2021-11-14,Republic of Ireland,Rep of Ireland,UEFA,stage1,away,Luxembourg,Republic of Ireland,0.0,3.0,FIFA World Cup qualification
2021-11-14,Luxembourg,Luxembourg,UEFA,stage1,home,Luxembourg,Republic of Ireland,0.0,3.0,FIFA World Cup qualification
2021-11-14,Tanzania,Tanzania,CAF,stage1,away,Madagascar,Tanzania,1.0,1.0,FIFA World Cup qualification
2021-11-14,Madagascar,Madagascar,CAF,stage1,home,Madagascar,Tanzania,1.0,1.0,FIFA World Cup qualification
2021-11-14,Uganda,Uganda,CAF,stage1,away,Mali,Uganda,1.0,0.0,FIFA World Cup qualification
2021-11-14,Mali,Mali,CAF,stage1,home,Mali,Uganda,1.0,0.0,FIFA World Cup qualification
2021-11-14,Slovakia,Slovakia,UEFA,stage1,away,Malta,Slovakia,0.0,6.0,FIFA World Cup qualification
2021-11-14,Malta,Malta,UEFA,stage1,home,Malta,Slovakia,0.0,6.0,FIFA World Cup qualification
2021-11-14,Cuba,Cuba,CONCACAF,stage1,away,Nicaragua,Cuba,2.0,0.0,Friendly
2021-11-14,Nicaragua,Nicaragua,CONCACAF,stage1,home,Nicaragua,Cuba,2.0,0.0,Friendly
2021-11-14,Iceland,Iceland,UEFA,stage1,away,North Macedonia,Iceland,3.0,1.0,FIFA World Cup qualification
2021-11-14,North Macedonia,North Macedonia,UEFA,stage1,home,North Macedonia,Iceland,3.0,1.0,FIFA World Cup qualification
2021-11-14,Serbia,Serbia,UEFA,stage1,away,Portugal,Serbia,1.0,2.0,FIFA World Cup qualification
2021-11-14,Portugal,Portugal,UEFA,stage1,home,Portugal,Serbia,1.0,2.0,FIFA World Cup qualification
2021-11-14,Congo,Congo,CAF,stage1,away,Senegal,Congo,2.0,0.0,FIFA World Cup qualification
2021-11-14,Senegal,Senegal,CAF,stage1,home,Senegal,Congo,2.0,0.0,FIFA World Cup qualification
2021-11-14,Cyprus,Cyprus,UEFA,stage1,away,Slovenia,Cyprus,2.0,1.0,FIFA World Cup qualification
2021-11-14,Slovenia,Slovenia,UEFA,stage1,home,Slovenia,Cyprus,2.0,1.0,FIFA World Cup qualification
2021-11-14,Sweden,Sweden,UEFA,stage1,away,Spain,Sweden,1.0,0.0,FIFA World Cup qualification
2021-11-14,Spain,Spain,UEFA,stage1,home,Spain,Sweden,1.0,0.0,FIFA World Cup qualification
2021-11-14,Ethiopia,Ethiopia,CAF,stage1,away,Zimbabwe,Ethiopia,1.0,1.0,FIFA World Cup qualification
2021-11-14,Zimbabwe,Zimbabwe,CAF,stage1,home,Zimbabwe,Ethiopia,1.0,1.0,FIFA World Cup qualification
2021-11-15,Andorra,Andorra,UEFA,stage1,away,Albania,Andorra,1.0,0.0,FIFA World Cup qualification
2021-11-15,Albania,Albania,UEFA,stage1,home,Albania,Andorra,1.0,0.0,FIFA World Cup qualification
2021-11-15,Moldova,Moldova,UEFA,stage1,away,Austria,Moldova,4.0,1.0,FIFA World Cup qualification
2021-11-15,Austria,Austria,UEFA,stage1,home,Austria,Moldova,4.0,1.0,FIFA World Cup qualification
2021-11-15,Uzbekistan,Uzbekistan,AFC,stage1,away,Georgia,Uzbekistan,1.0,0.0,Friendly
2021-11-15,Georgia,Georgia,UEFA,stage1,home,Georgia,Uzbekistan,1.0,0.0,Friendly
2021-11-15,Sudan,Sudan,CAF,stage1,away,Guinea-Bissau,Sudan,0.0,0.0,FIFA World Cup qualification
2021-11-15,Guinea-Bissau,Guinea-Bissau,CAF,stage1,home,Guinea-Bissau,Sudan,0.0,0.0,FIFA World Cup qualification
2021-11-15,Faroe Islands,Faroe Islands,UEFA,stage1,away,Israel,Faroe Islands,3.0,2.0,FIFA World Cup qualification
2021-11-15,Israel,Israel,UEFA,stage1,home,Israel,Faroe Islands,3.0,2.0,FIFA World Cup qualification
2021-11-15,Rwanda,Rwanda,CAF,stage1,away,Kenya,Rwanda,2.0,1.0,FIFA World Cup qualification
2021-11-15,Kenya,Kenya,CAF,stage1,home,Kenya,Rwanda,2.0,1.0,FIFA World Cup qualification
2021-11-15,Kuwait,Kuwait,AFC,stage1,away,Lithuania,Kuwait,1.0,1.0,Friendly
2021-11-15,Lithuania,Lithuania,UEFA,stage1,home,Lithuania,Kuwait,1.0,1.0,Friendly
2021-11-15,Togo,Togo,CAF,stage1,away,Namibia,Togo,0.0,1.0,FIFA World Cup qualification
2021-11-15,Namibia,Namibia,CAF,stage1,home,Namibia,Togo,0.0,1.0,FIFA World Cup qualification
2021-11-15,Djibouti,Djibouti,CAF,stage1,away,Niger,Djibouti,7.0,2.0,FIFA World Cup qualification
2021-11-15,Niger,Niger,CAF,stage1,home,Niger,Djibouti,7.0,2.0,FIFA World Cup qualification
2021-11-15,Italy,Italy,UEFA,stage1,away,Northern Ireland,Italy,0.0,0.0,FIFA World Cup qualification
2021-11-15,Northern Ireland,Northern Ireland,UEFA,stage1,home,Northern Ireland,Italy,0.0,0.0,FIFA World Cup qualification
2021-11-15,Hungary,Hungary,UEFA,stage1,away,Poland,Hungary,1.0,2.0,FIFA World Cup qualification
2021-11-15,Poland,Poland,UEFA,stage1,home,Poland,Hungary,1.0,2.0,FIFA World Cup qualification
2021-11-15,England,England,UEFA,stage1,away,San Marino,England,0.0,10.0,FIFA World Cup qualification
2021-11-15,San Marino,San Marino,UEFA,stage1,home,San Marino,England,0.0,10.0,FIFA World Cup qualification
2021-11-15,Denmark,Denmark,UEFA,stage1,away,Scotland,Denmark,2.0,0.0,FIFA World Cup qualification
2021-11-15,Scotland,Scotland,UEFA,stage1,home,Scotland,Denmark,2.0,0.0,FIFA World Cup qualification
2021-11-15,Bulgaria,Bulgaria,UEFA,stage1,away,Switzerland,Bulgaria,4.0,0.0,FIFA World Cup qualification
2021-11-15,Switzerland,Switzerland,UEFA,stage1,home,Switzerland,Bulgaria,4.0,0.0,FIFA World Cup qualification
2021-11-16,Burkina Faso,Burkina Faso,CAF,stage1,away,Algeria,Burkina Faso,2.0,2.0,FIFA World Cup qualification
2021-11-16,Algeria,Algeria,CAF,stage1,home,Algeria,Burkina Faso,2.0,2.0,FIFA World Cup qualification
2021-11-16,Brazil,Brazil,CONMEBOL,stage1,away,Argentina,Brazil,0.0,0.0,FIFA World Cup qualification
2021-11-16,Argentina,Argentina,CONMEBOL,stage1,home,Argentina,Brazil,0.0,0.0,FIFA World Cup qualification
2021-11-16,Kyrgyzstan,Kyrgyzstan,AFC,stage1,away,Bahrain,Kyrgyzstan,4.0,2.0,Friendly
2021-11-16,Bahrain,Bahrain,AFC,stage1,home,Bahrain,Kyrgyzstan,4.0,2.0,Friendly
2021-11-16,Jordan,Jordan,AFC,stage1,away,Belarus,Jordan,1.0,0.0,Friendly
2021-11-16,Belarus,Belarus,UEFA,stage1,home,Belarus,Jordan,1.0,0.0,Friendly
2021-11-16,Uruguay,Uruguay,CONMEBOL,stage1,away,Bolivia,Uruguay,3.0,0.0,FIFA World Cup qualification
2021-11-16,Bolivia,Bolivia,CONMEBOL,stage1,home,Bolivia,Uruguay,3.0,0.0,FIFA World Cup qualification
2021-11-16,Ukraine,Ukraine,UEFA,stage1,away,Bosnia and Herzegovina,Ukraine,0.0,2.0,FIFA World Cup qualification
2021-11-16,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,stage1,home,Bosnia and Herzegovina,Ukraine,0.0,2.0,FIFA World Cup qualification
2021-11-16,Ivory Coast,Ivory Coast,CAF,stage1,away,Cameroon,Ivory Coast,1.0,0.0,FIFA World Cup qualification
2021-11-16,Cameroon,Cameroon,CAF,stage1,home,Cameroon,Ivory Coast,1.0,0.0,FIFA World Cup qualification
2021-11-16,Mexico,Mexico,CONCACAF,stage1,away,Canada,Mexico,2.0,1.0,FIFA World Cup qualification
2021-11-16,Canada,Canada,CONCACAF,stage1,home,Canada,Mexico,2.0,1.0,FIFA World Cup qualification
2021-11-16,Ecuador,Ecuador,CONMEBOL,stage1,away,Chile,Ecuador,0.0,2.0,FIFA World Cup qualification
2021-11-16,Chile,Chile,CONMEBOL,stage1,home,Chile,Ecuador,0.0,2.0,FIFA World Cup qualification
2021-11-16,Australia,Australia,AFC,stage1,away,China,Australia,1.0,1.0,FIFA World Cup qualification
2021-11-16,China,China PR,AFC,stage1,home,China,Australia,1.0,1.0,FIFA World Cup qualification
2021-11-16,Paraguay,Paraguay,CONMEBOL,stage1,away,Colombia,Paraguay,0.0,0.0,FIFA World Cup qualification
2021-11-16,Colombia,Colombia,CONMEBOL,stage1,home,Colombia,Paraguay,0.0,0.0,FIFA World Cup qualification
2021-11-16,Honduras,Honduras,CONCACAF,stage1,away,Costa Rica,Honduras,2.0,1.0,FIFA World Cup qualification
2021-11-16,Costa Rica,Costa Rica,CONCACAF,stage1,home,Costa Rica,Honduras,2.0,1.0,FIFA World Cup qualification
2021-11-16,Estonia,Estonia,UEFA,stage1,away,Czech Republic,Estonia,2.0,0.0,FIFA World Cup qualification
2021-11-16,Czech Republic,Czech Republic,UEFA,stage1,home,Czech Republic,Estonia,2.0,0.0,FIFA World Cup qualification
2021-11-16,Gabon,Gabon,CAF,stage1,away,Egypt,Gabon,2.0,1.0,FIFA World Cup qualification
2021-11-16,Egypt,Egypt,CAF,stage1,home,Egypt,Gabon,2.0,1.0,FIFA World Cup qualification
2021-11-16,France,France,UEFA,stage1,away,Finland,France,0.0,2.0,FIFA World Cup qualification
2021-11-16,Finland,Finland,UEFA,stage1,home,Finland,France,0.0,2.0,FIFA World Cup qualification
2021-11-16,Latvia,Latvia,UEFA,stage1,away,Gibraltar,Latvia,1.0,3.0,FIFA World Cup qualification
2021-11-16,Gibraltar,Gibraltar,UEFA,stage1,home,Gibraltar,Latvia,1.0,3.0,FIFA World Cup qualification
2021-11-16,Afghanistan,Afghanistan,AFC,stage1,away,Indonesia,Afghanistan,0.0,1.0,Friendly
2021-11-16,Indonesia,Indonesia,AFC,stage1,home,Indonesia,Afghanistan,0.0,1.0,Friendly
2021-11-16,South Korea,South Korea,AFC,stage1,away,Iraq,South Korea,0.0,3.0,FIFA World Cup qualification
2021-11-16,Iraq,Iraq,AFC,stage1,home,Iraq,South Korea,0.0,3.0,FIFA World Cup qualification
2021-11-16,United States,USA,CONCACAF,stage1,away,Jamaica,United States,1.0,1.0,FIFA World Cup qualification
2021-11-16,Jamaica,Jamaica,CONCACAF,stage1,home,Jamaica,United States,1.0,1.0,FIFA World Cup qualification
2021-11-16,Tajikistan,Tajikistan,AFC,stage1,away,Kazakhstan,Tajikistan,1.0,0.0,Friendly
2021-11-16,Kazakhstan,Kazakhstan,UEFA,stage1,home,Kazakhstan,Tajikistan,1.0,0.0,Friendly
2021-11-16,United Arab Emirates,United Arab Emirates,AFC,stage1,away,Lebanon,United Arab Emirates,0.0,1.0,FIFA World Cup qualification
2021-11-16,Lebanon,Lebanon,AFC,stage1,home,Lebanon,United Arab Emirates,0.0,1.0,FIFA World Cup qualification
2021-11-16,Central African Republic,Central African Republic,CAF,stage1,away,Liberia,Central African Republic,3.0,1.0,FIFA World Cup qualification
2021-11-16,Liberia,Liberia,CAF,stage1,home,Liberia,Central African Republic,3.0,1.0,FIFA World Cup qualification
2021-11-16,Angola,Angola,CAF,stage1,away,Libya,Angola,1.0,1.0,FIFA World Cup qualification
2021-11-16,Libya,Libya,CAF,stage1,home,Libya,Angola,1.0,1.0,FIFA World Cup qualification
2021-11-16,Seychelles,Seychelles,CAF,stage1,away,Maldives,Seychelles,0.0,0.0,Mahinda Rajapaksa Cup
2021-11-16,Maldives,Maldives,AFC,stage1,home,Maldives,Seychelles,0.0,0.0,Mahinda Rajapaksa Cup
2021-11-16,Equatorial Guinea,Equatorial Guinea,CAF,stage1,away,Mauritania,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification
2021-11-16,Mauritania,Mauritania,CAF,stage1,home,Mauritania,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification
2021-11-16,Turkey,Turkey,UEFA,stage1,away,Montenegro,Turkey,1.0,2.0,FIFA World Cup qualification
2021-11-16,Montenegro,Montenegro,UEFA,stage1,home,Montenegro,Turkey,1.0,2.0,FIFA World Cup qualification
2021-11-16,Guinea,Guinea,CAF,stage1,away,Morocco,Guinea,3.0,0.0,FIFA World Cup qualification
2021-11-16,Morocco,Morocco,CAF,stage1,home,Morocco,Guinea,3.0,0.0,FIFA World Cup qualification
2021-11-16,Malawi,Malawi,CAF,stage1,away,Mozambique,Malawi,1.0,0.0,FIFA World Cup qualification
2021-11-16,Mozambique,Mozambique,CAF,stage1,home,Mozambique,Malawi,1.0,0.0,FIFA World Cup qualification
2021-11-16,Norway,Norway,UEFA,stage1,away,Netherlands,Norway,2.0,0.0,FIFA World Cup qualification
2021-11-16,Netherlands,Netherlands,UEFA,stage1,home,Netherlands,Norway,2.0,0.0,FIFA World Cup qualification
2021-11-16,Gambia,Gambia,CAF,stage1,away,New Zealand,Gambia,2.0,0.0,Friendly
2021-11-16,New Zealand,New Zealand,OFC,stage1,home,New Zealand,Gambia,2.0,0.0,Friendly
2021-11-16,Cape Verde,Cape Verde Islands,CAF,stage1,away,Nigeria,Cape Verde,1.0,1.0,FIFA World Cup qualification
2021-11-16,Nigeria,Nigeria,CAF,stage1,home,Nigeria,Cape Verde,1.0,1.0,FIFA World Cup qualification
2021-11-16,Japan,Japan,AFC,stage1,away,Oman,Japan,0.0,1.0,FIFA World Cup qualification
2021-11-16,Oman,Oman,AFC,stage1,home,Oman,Japan,0.0,1.0,FIFA World Cup qualification
2021-11-16,El Salvador,El Salvador,CONCACAF,stage1,away,Panama,El Salvador,2.0,1.0,FIFA World Cup qualification
2021-11-16,Panama,Panama,CONCACAF,stage1,home,Panama,El Salvador,2.0,1.0,FIFA World Cup qualification
2021-11-16,Bangladesh,Bangladesh,AFC,stage1,away,Sri Lanka,Bangladesh,2.0,1.0,Mahinda Rajapaksa Cup
2021-11-16,Sri Lanka,Sri Lanka,AFC,stage1,home,Sri Lanka,Bangladesh,2.0,1.0,Mahinda Rajapaksa Cup
2021-11-16,Iran,Iran,AFC,stage1,away,Syria,Iran,0.0,3.0,FIFA World Cup qualification
2021-11-16,Syria,Syria,AFC,stage1,home,Syria,Iran,0.0,3.0,FIFA World Cup qualification
2021-11-16,Zambia,Zambia,CAF,stage1,away,Tunisia,Zambia,3.0,1.0,FIFA World Cup qualification
2021-11-16,Tunisia,Tunisia,CAF,stage1,home,Tunisia,Zambia,3.0,1.0,FIFA World Cup qualification
2021-11-16,Peru,Peru,CONMEBOL,stage1,away,Venezuela,Peru,1.0,2.0,FIFA World Cup qualification
2021-11-16,Venezuela,Venezuela,CONMEBOL,stage1,home,Venezuela,Peru,1.0,2.0,FIFA World Cup qualification
2021-11-16,Saudi Arabia,Saudi Arabia,AFC,stage1,away,Vietnam,Saudi Arabia,0.0,1.0,FIFA World Cup qualification
2021-11-16,Vietnam,Vietnam,AFC,stage1,home,Vietnam,Saudi Arabia,0.0,1.0,FIFA World Cup qualification
2021-11-16,Belgium,Belgium,UEFA,stage1,away,Wales,Belgium,1.0,1.0,FIFA World Cup qualification
2021-11-16,Wales,Wales,UEFA,stage1,home,Wales,Belgium,1.0,1.0,FIFA World Cup qualification
2021-11-19,Seychelles,Seychelles,CAF,stage1,away,Sri Lanka,Seychelles,3.0,3.0,Mahinda Rajapaksa Cup
2021-11-19,Sri Lanka,Sri Lanka,AFC,stage1,home,Sri Lanka,Seychelles,3.0,3.0,Mahinda Rajapaksa Cup
2021-11-25,Myanmar,Myanmar,AFC,stage1,away,Indonesia,Myanmar,4.0,1.0,Friendly
2021-11-25,Indonesia,Indonesia,AFC,stage1,home,Indonesia,Myanmar,4.0,1.0,Friendly
2021-11-30,Oman,Oman,AFC,stage1,away,Iraq,Oman,1.0,1.0,Arab Cup
2021-11-30,Iraq,Iraq,AFC,stage1,home,Iraq,Oman,1.0,1.0,Arab Cup
2021-11-30,Bahrain,Bahrain,AFC,stage1,away,Qatar,Bahrain,1.0,0.0,Arab Cup
2021-11-30,Qatar,Qatar,AFC,stage1,home,Qatar,Bahrain,1.0,0.0,Arab Cup
2021-11-30,Mauritania,Mauritania,CAF,stage1,away,Tunisia,Mauritania,5.0,1.0,Arab Cup
2021-11-30,Tunisia,Tunisia,CAF,stage1,home,Tunisia,Mauritania,5.0,1.0,Arab Cup
2021-11-30,Syria,Syria,AFC,stage1,away,United Arab Emirates,Syria,2.0,1.0,Arab Cup
2021-11-30,United Arab Emirates,United Arab Emirates,AFC,stage1,home,United Arab Emirates,Syria,2.0,1.0,Arab Cup
2021-12-01,Sudan,Sudan,CAF,stage1,away,Algeria,Sudan,4.0,0.0,Arab Cup
2021-12-01,Algeria,Algeria,CAF,stage1,home,Algeria,Sudan,4.0,0.0,Arab Cup
2021-12-01,Lebanon,Lebanon,AFC,stage1,away,Egypt,Lebanon,1.0,0.0,Arab Cup
2021-12-01,Egypt,Egypt,CAF,stage1,home,Egypt,Lebanon,1.0,0.0,Arab Cup
2021-12-01,Palestine,Palestine,AFC,stage1,away,Morocco,Palestine,4.0,0.0,Arab Cup
2021-12-01,Morocco,Morocco,CAF,stage1,home,Morocco,Palestine,4.0,0.0,Arab Cup
2021-12-01,Jordan,Jordan,AFC,stage1,away,Saudi Arabia,Jordan,0.0,1.0,Arab Cup
2021-12-01,Saudi Arabia,Saudi Arabia,AFC,stage1,home,Saudi Arabia,Jordan,0.0,1.0,Arab Cup
2021-12-03,Iraq,Iraq,AFC,stage1,away,Bahrain,Iraq,0.0,0.0,Arab Cup
2021-12-03,Bahrain,Bahrain,AFC,stage1,home,Bahrain,Iraq,0.0,0.0,Arab Cup
